# get_ncbi_genomes v0.1.0 (Apr 20, 2023)
# timestamp 2023-04-25 14:19:39.359727
# id	type	taxonomy	excluded_from_refseq	url
GCA_018569355.1_ASM1856935v1_genomic	mag	k__Viruses|p__Lenarviricota|c__Leviviricetes|o__Norzivirales|f__Fiersviridae|g__Ideskevirus|s__Ideskevirus_lutadaptatum	partial	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/018/569/355/GCA_018569355.1_ASM1856935v1/GCA_018569355.1_ASM1856935v1_genomic.fna.gz
GCA_018569365.1_ASM1856936v1_genomic	mag	k__Viruses|p__Lenarviricota|c__Leviviricetes|o__Norzivirales|f__Fiersviridae|g__Chobevirus|s__Chobevirus_lutivicinum	partial	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/018/569/365/GCA_018569365.1_ASM1856936v1/GCA_018569365.1_ASM1856936v1_genomic.fna.gz
GCA_018569385.1_ASM1856938v1_genomic	mag	k__Viruses|p__Lenarviricota|c__Leviviricetes|o__Norzivirales|f__Fiersviridae|g__Smudhfivirus|s__Smudhfivirus_lutadaptatum	partial	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/018/569/385/GCA_018569385.1_ASM1856938v1/GCA_018569385.1_ASM1856938v1_genomic.fna.gz
GCA_018569395.1_ASM1856939v1_genomic	mag	k__Viruses|p__Lenarviricota|c__Leviviricetes|o__Norzivirales|f__Fiersviridae|g__Seybrovirus|s__Seybrovirus_borborohabitans	partial	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/018/569/395/GCA_018569395.1_ASM1856939v1/GCA_018569395.1_ASM1856939v1_genomic.fna.gz
GCA_018569405.1_ASM1856940v1_genomic	mag	k__Viruses|p__Lenarviricota|c__Leviviricetes|o__Norzivirales|f__Atkinsviridae|g__Nehujevirus|s__Nehujevirus_caenicola	partial	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/018/569/405/GCA_018569405.1_ASM1856940v1/GCA_018569405.1_ASM1856940v1_genomic.fna.gz
GCA_018569415.1_ASM1856941v1_genomic	mag	k__Viruses|p__Lenarviricota|c__Leviviricetes|o__Norzivirales|f__Atkinsviridae|g__Chinihovirus|s__Chinihovirus_lutihabitans	partial	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/018/569/415/GCA_018569415.1_ASM1856941v1/GCA_018569415.1_ASM1856941v1_genomic.fna.gz
GCA_018569425.1_ASM1856942v1_genomic	mag	k__Viruses|p__Lenarviricota|c__Leviviricetes|o__Norzivirales|f__Atkinsviridae|g__Hirvovirus|s__Hirvovirus_caenivicinum	partial	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/018/569/425/GCA_018569425.1_ASM1856942v1/GCA_018569425.1_ASM1856942v1_genomic.fna.gz
GCA_018569435.1_ASM1856943v1_genomic	mag	k__Viruses|p__Lenarviricota|c__Leviviricetes|o__Norzivirales|f__Fiersviridae|g__Tahluvirus|s__Tahluvirus_peladaptatum	partial	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/018/569/435/GCA_018569435.1_ASM1856943v1/GCA_018569435.1_ASM1856943v1_genomic.fna.gz
GCA_018569465.1_ASM1856946v1_genomic	mag	k__Viruses|p__Lenarviricota|c__Leviviricetes|o__Norzivirales|f__Fiersviridae|g__Soetuvirus|s__Soetuvirus_lutenecus	partial	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/018/569/465/GCA_018569465.1_ASM1856946v1/GCA_018569465.1_ASM1856946v1_genomic.fna.gz
GCA_018569495.1_ASM1856949v1_genomic	mag	k__Viruses|p__Lenarviricota|c__Leviviricetes|o__Norzivirales|f__Fiersviridae|g__Vohsuavirus|s__Vohsuavirus_limivicinum	partial	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/018/569/495/GCA_018569495.1_ASM1856949v1/GCA_018569495.1_ASM1856949v1_genomic.fna.gz
GCA_018569505.1_ASM1856950v1_genomic	mag	k__Viruses|p__Lenarviricota|c__Leviviricetes|o__Norzivirales|f__Fiersviridae|g__Tohvovirus|s__Tohvovirus_borborohabitans	partial	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/018/569/505/GCA_018569505.1_ASM1856950v1/GCA_018569505.1_ASM1856950v1_genomic.fna.gz
GCA_018569525.1_ASM1856952v1_genomic	mag	k__Viruses|p__Lenarviricota|c__Leviviricetes|o__Norzivirales|f__Fiersviridae|g__Yuhrihovirus|s__Yuhrihovirus_borborovicinum	partial	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/018/569/525/GCA_018569525.1_ASM1856952v1/GCA_018569525.1_ASM1856952v1_genomic.fna.gz
GCA_018569535.1_ASM1856953v1_genomic	mag	k__Viruses|p__Lenarviricota|c__Leviviricetes|o__Norzivirales|f__Fiersviridae|g__Gunawavirus|s__Gunawavirus_borboradaptatum	partial	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/018/569/535/GCA_018569535.1_ASM1856953v1/GCA_018569535.1_ASM1856953v1_genomic.fna.gz
GCA_018569575.1_ASM1856957v1_genomic	mag	k__Viruses|p__Lenarviricota|c__Leviviricetes|o__Norzivirales|f__Fiersviridae|g__Dehcevirus|s__Dehcevirus_asiovicinum	partial	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/018/569/575/GCA_018569575.1_ASM1856957v1/GCA_018569575.1_ASM1856957v1_genomic.fna.gz
GCA_018569595.1_ASM1856959v1_genomic	mag	k__Viruses|p__Lenarviricota|c__Leviviricetes|o__Norzivirales|f__Fiersviridae|g__Mintuvirus|s__Mintuvirus_asienecus	partial	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/018/569/595/GCA_018569595.1_ASM1856959v1/GCA_018569595.1_ASM1856959v1_genomic.fna.gz
GCA_018569605.1_ASM1856960v1_genomic	mag	k__Viruses|p__Lenarviricota|c__Leviviricetes|o__Norzivirales|f__Fiersviridae|g__Yuhrihovirus|s__Yuhrihovirus_borborovivens	partial	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/018/569/605/GCA_018569605.1_ASM1856960v1/GCA_018569605.1_ASM1856960v1_genomic.fna.gz
GCA_018569635.1_ASM1856963v1_genomic	mag	k__Viruses|p__Lenarviricota|c__Leviviricetes|o__Norzivirales|f__Fiersviridae|g__Andhasavirus|s__Andhasavirus_borborocola	partial	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/018/569/635/GCA_018569635.1_ASM1856963v1/GCA_018569635.1_ASM1856963v1_genomic.fna.gz
GCA_018569645.1_ASM1856964v1_genomic	mag	k__Viruses|p__Lenarviricota|c__Leviviricetes|o__Norzivirales|f__Fiersviridae|g__Yohcadevirus|s__Yohcadevirus_borborocola	partial	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/018/569/645/GCA_018569645.1_ASM1856964v1/GCA_018569645.1_ASM1856964v1_genomic.fna.gz
GCA_018569655.1_ASM1856965v1_genomic	mag	k__Viruses|p__Lenarviricota|c__Leviviricetes|o__Norzivirales|f__Duinviridae|g__Kahshuvirus|s__Kahshuvirus_borborenecus	partial	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/018/569/655/GCA_018569655.1_ASM1856965v1/GCA_018569655.1_ASM1856965v1_genomic.fna.gz
GCA_018569665.1_ASM1856966v1_genomic	mag	k__Viruses|p__Lenarviricota|c__Leviviricetes|o__Norzivirales|f__Fiersviridae|g__Fagihyuvirus|s__Fagihyuvirus_caenivicinum	partial	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/018/569/665/GCA_018569665.1_ASM1856966v1/GCA_018569665.1_ASM1856966v1_genomic.fna.gz
GCA_018569675.1_ASM1856967v1_genomic	mag	k__Viruses|p__Lenarviricota|c__Leviviricetes|o__Norzivirales|f__Fiersviridae|g__Mahqeavirus|s__Mahqeavirus_limihabitans	partial	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/018/569/675/GCA_018569675.1_ASM1856967v1/GCA_018569675.1_ASM1856967v1_genomic.fna.gz
GCA_018569695.1_ASM1856969v1_genomic	mag	k__Viruses|p__Lenarviricota|c__Leviviricetes|o__Norzivirales|f__Atkinsviridae|g__Kudohovirus|s__Kudohovirus_pelocola	partial	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/018/569/695/GCA_018569695.1_ASM1856969v1/GCA_018569695.1_ASM1856969v1_genomic.fna.gz
GCA_018569715.1_ASM1856971v1_genomic	mag	k__Viruses|p__Lenarviricota|c__Leviviricetes|o__Norzivirales|f__Fiersviridae|g__Ticahravirus|s__Ticahravirus_asiovicinum	partial	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/018/569/715/GCA_018569715.1_ASM1856971v1/GCA_018569715.1_ASM1856971v1_genomic.fna.gz
GCA_018569725.1_ASM1856972v1_genomic	mag	k__Viruses|p__Lenarviricota|c__Leviviricetes|o__Norzivirales|f__Fiersviridae|g__Ineyimevirus|s__Ineyimevirus_lutihabitans	partial	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/018/569/725/GCA_018569725.1_ASM1856972v1/GCA_018569725.1_ASM1856972v1_genomic.fna.gz
GCA_018569735.1_ASM1856973v1_genomic	mag	k__Viruses|p__Lenarviricota|c__Leviviricetes|o__Norzivirales|f__Fiersviridae|g__Pipunevirus|s__Pipunevirus_caenadaptatum	partial	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/018/569/735/GCA_018569735.1_ASM1856973v1/GCA_018569735.1_ASM1856973v1_genomic.fna.gz
GCA_018569745.1_ASM1856974v1_genomic	mag	k__Viruses|p__Lenarviricota|c__Leviviricetes|o__Norzivirales|f__Atkinsviridae|g__Gohshovirus|s__Gohshovirus_asiadaptatum	partial	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/018/569/745/GCA_018569745.1_ASM1856974v1/GCA_018569745.1_ASM1856974v1_genomic.fna.gz
GCA_018569755.1_ASM1856975v1_genomic	mag	k__Viruses|p__Lenarviricota|c__Leviviricetes|o__Norzivirales|f__Atkinsviridae|g__Tsecebavirus|s__Tsecebavirus_borborovicinum	partial	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/018/569/755/GCA_018569755.1_ASM1856975v1/GCA_018569755.1_ASM1856975v1_genomic.fna.gz
GCA_018569765.1_ASM1856976v1_genomic	mag	k__Viruses|p__Lenarviricota|c__Leviviricetes|o__Norzivirales|f__Fiersviridae|g__Yemegivirus|s__Yemegivirus_asiovivens	partial	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/018/569/765/GCA_018569765.1_ASM1856976v1/GCA_018569765.1_ASM1856976v1_genomic.fna.gz
GCA_018569785.1_ASM1856978v1_genomic	mag	k__Viruses|p__Lenarviricota|c__Leviviricetes|o__Norzivirales|f__Atkinsviridae|g__Qeihnovirus|s__Qeihnovirus_lutivivens	partial	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/018/569/785/GCA_018569785.1_ASM1856978v1/GCA_018569785.1_ASM1856978v1_genomic.fna.gz
GCA_018569795.1_ASM1856979v1_genomic	mag	k__Viruses|p__Lenarviricota|c__Leviviricetes|o__Norzivirales|f__Atkinsviridae|g__Neratovirus|s__Neratovirus_caenihabitans	partial	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/018/569/795/GCA_018569795.1_ASM1856979v1/GCA_018569795.1_ASM1856979v1_genomic.fna.gz
GCA_018569805.1_ASM1856980v1_genomic	mag	k__Viruses|p__Lenarviricota|c__Leviviricetes|o__Norzivirales|f__Fiersviridae|g__Ashucavirus|s__Ashucavirus_caenivicinum	partial	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/018/569/805/GCA_018569805.1_ASM1856980v1/GCA_018569805.1_ASM1856980v1_genomic.fna.gz
GCA_018569815.1_ASM1856981v1_genomic	mag	k__Viruses|p__Lenarviricota|c__Leviviricetes|o__Norzivirales|f__Fiersviridae|g__Icumivirus|s__Icumivirus_limivivens	partial	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/018/569/815/GCA_018569815.1_ASM1856981v1/GCA_018569815.1_ASM1856981v1_genomic.fna.gz
GCA_018569825.1_ASM1856982v1_genomic	mag	k__Viruses|p__Lenarviricota|c__Leviviricetes|o__Norzivirales|f__Atkinsviridae|g__Ichonovirus|s__Ichonovirus_limivicinum	partial	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/018/569/825/GCA_018569825.1_ASM1856982v1/GCA_018569825.1_ASM1856982v1_genomic.fna.gz
GCA_018569845.1_ASM1856984v1_genomic	mag	k__Viruses|p__Lenarviricota|c__Leviviricetes|o__Norzivirales|f__Atkinsviridae|g__Psoetuvirus|s__Psoetuvirus_pedenecus	partial	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/018/569/845/GCA_018569845.1_ASM1856984v1/GCA_018569845.1_ASM1856984v1_genomic.fna.gz
GCA_018569875.1_ASM1856987v1_genomic	mag	k__Viruses|p__Lenarviricota|c__Leviviricetes|o__Norzivirales|f__Fiersviridae|g__Andhaxevirus|s__Andhaxevirus_choradaptatum	partial	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/018/569/875/GCA_018569875.1_ASM1856987v1/GCA_018569875.1_ASM1856987v1_genomic.fna.gz
GCA_018569915.1_ASM1856991v1_genomic	mag	k__Viruses|p__Lenarviricota|c__Leviviricetes|o__Norzivirales|f__Fiersviridae|g__Vohsuavirus|s__Vohsuavirus_solicola	partial	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/018/569/915/GCA_018569915.1_ASM1856991v1/GCA_018569915.1_ASM1856991v1_genomic.fna.gz
GCA_018569925.1_ASM1856992v1_genomic	mag	k__Viruses|p__Lenarviricota|c__Leviviricetes|o__Norzivirales|f__Fiersviridae|g__Condavirus|s__Condavirus_arvivicinum	partial	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/018/569/925/GCA_018569925.1_ASM1856992v1/GCA_018569925.1_ASM1856992v1_genomic.fna.gz
GCA_018569945.1_ASM1856994v1_genomic	mag	k__Viruses|p__Lenarviricota|c__Leviviricetes|o__Norzivirales|f__Atkinsviridae|g__Dugnivirus|s__Dugnivirus_solivicinum	partial	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/018/569/945/GCA_018569945.1_ASM1856994v1/GCA_018569945.1_ASM1856994v1_genomic.fna.gz
GCA_018569955.1_ASM1856995v1_genomic	mag	k__Viruses|p__Lenarviricota|c__Leviviricetes|o__Norzivirales|f__Atkinsviridae|g__Sdonativirus|s__Sdonativirus_humihabitans	partial	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/018/569/955/GCA_018569955.1_ASM1856995v1/GCA_018569955.1_ASM1856995v1_genomic.fna.gz
GCA_018569975.1_ASM1856997v1_genomic	mag	k__Viruses|p__Lenarviricota|c__Leviviricetes|o__Norzivirales|f__Fiersviridae|g__Lulohlevirus|s__Lulohlevirus_edaphohabitans	partial	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/018/569/975/GCA_018569975.1_ASM1856997v1/GCA_018569975.1_ASM1856997v1_genomic.fna.gz
GCA_018569985.1_ASM1856998v1_genomic	mag	k__Viruses|p__Lenarviricota|c__Leviviricetes|o__Norzivirales|f__Fiersviridae|g__Manohtivirus|s__Manohtivirus_pedenecus	partial	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/018/569/985/GCA_018569985.1_ASM1856998v1/GCA_018569985.1_ASM1856998v1_genomic.fna.gz
GCA_018569995.1_ASM1856999v1_genomic	mag	k__Viruses|p__Lenarviricota|c__Leviviricetes|o__Norzivirales|f__Atkinsviridae|g__Lobdovirus|s__Lobdovirus_arvadaptatum	partial	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/018/569/995/GCA_018569995.1_ASM1856999v1/GCA_018569995.1_ASM1856999v1_genomic.fna.gz
GCA_018570055.1_ASM1857005v1_genomic	mag	k__Viruses|p__Lenarviricota|c__Leviviricetes|o__Norzivirales|f__Fiersviridae|g__Sphonivirus|s__Sphonivirus_choradaptatum	partial	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/018/570/055/GCA_018570055.1_ASM1857005v1/GCA_018570055.1_ASM1857005v1_genomic.fna.gz
GCA_018570075.1_ASM1857007v1_genomic	mag	k__Viruses|p__Lenarviricota|c__Leviviricetes|o__Norzivirales|f__Solspiviridae|g__Intasivirus|s__Intasivirus_terradaptatum	partial	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/018/570/075/GCA_018570075.1_ASM1857007v1/GCA_018570075.1_ASM1857007v1_genomic.fna.gz
GCA_018570095.1_ASM1857009v1_genomic	mag	k__Viruses|p__Lenarviricota|c__Leviviricetes|o__Norzivirales|f__Solspiviridae|g__Intasivirus|s__Intasivirus_terricola	partial	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/018/570/095/GCA_018570095.1_ASM1857009v1/GCA_018570095.1_ASM1857009v1_genomic.fna.gz
GCA_018570135.1_ASM1857013v1_genomic	mag	k__Viruses|p__Lenarviricota|c__Leviviricetes|o__Norzivirales|f__Fiersviridae|g__Nahsuvirus|s__Nahsuvirus_telluradaptatum	partial	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/018/570/135/GCA_018570135.1_ASM1857013v1/GCA_018570135.1_ASM1857013v1_genomic.fna.gz
GCA_018570145.1_ASM1857014v1_genomic	mag	k__Viruses|p__Lenarviricota|c__Leviviricetes|o__Norzivirales|f__Fiersviridae|g__Psimevirus|s__Psimevirus_pedocola	partial	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/018/570/145/GCA_018570145.1_ASM1857014v1/GCA_018570145.1_ASM1857014v1_genomic.fna.gz
GCA_018570165.1_ASM1857016v1_genomic	mag	k__Viruses|p__Lenarviricota|c__Leviviricetes|o__Norzivirales|f__Fiersviridae|g__Dosmizivirus|s__Dosmizivirus_solihabitans	partial	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/018/570/165/GCA_018570165.1_ASM1857016v1/GCA_018570165.1_ASM1857016v1_genomic.fna.gz
GCA_018570215.1_ASM1857021v1_genomic	mag	k__Viruses|p__Lenarviricota|c__Leviviricetes|o__Norzivirales|f__Fiersviridae|g__Sehcovirus|s__Sehcovirus_humivivens	partial	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/018/570/215/GCA_018570215.1_ASM1857021v1/GCA_018570215.1_ASM1857021v1_genomic.fna.gz
GCA_018570265.1_ASM1857026v1_genomic	mag	k__Viruses|p__Lenarviricota|c__Leviviricetes|o__Norzivirales|f__Fiersviridae|g__Nahsuvirus|s__Nahsuvirus_telluricola	partial	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/018/570/265/GCA_018570265.1_ASM1857026v1/GCA_018570265.1_ASM1857026v1_genomic.fna.gz
GCA_018570335.1_ASM1857033v1_genomic	mag	k__Viruses|p__Lenarviricota|c__Leviviricetes|o__Norzivirales|f__Fiersviridae|g__Luthavirus|s__Luthavirus_edaphovicinum	partial	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/018/570/335/GCA_018570335.1_ASM1857033v1/GCA_018570335.1_ASM1857033v1_genomic.fna.gz
GCA_018570365.1_ASM1857036v1_genomic	mag	k__Viruses|p__Lenarviricota|c__Leviviricetes|o__Norzivirales|f__Fiersviridae|g__Pohlevirus|s__Pohlevirus_arvicola	partial	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/018/570/365/GCA_018570365.1_ASM1857036v1/GCA_018570365.1_ASM1857036v1_genomic.fna.gz
GCA_018570375.1_ASM1857037v1_genomic	mag	k__Viruses|p__Lenarviricota|c__Leviviricetes|o__Norzivirales|f__Fiersviridae|g__Condavirus|s__Condavirus_edaphenecus	partial	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/018/570/375/GCA_018570375.1_ASM1857037v1/GCA_018570375.1_ASM1857037v1_genomic.fna.gz
GCA_018570385.1_ASM1857038v1_genomic	mag	k__Viruses|p__Lenarviricota|c__Leviviricetes|o__Norzivirales|f__Fiersviridae|g__Oxychlovirus|s__Oxychlovirus_terrenecus	partial	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/018/570/385/GCA_018570385.1_ASM1857038v1/GCA_018570385.1_ASM1857038v1_genomic.fna.gz
GCA_018570475.1_ASM1857047v1_genomic	mag	k__Viruses|p__Lenarviricota|c__Leviviricetes|o__Norzivirales|f__Fiersviridae|g__Radbaivirus|s__Radbaivirus_telluricola	partial	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/018/570/475/GCA_018570475.1_ASM1857047v1/GCA_018570475.1_ASM1857047v1_genomic.fna.gz
GCA_018570525.1_ASM1857052v1_genomic	mag	k__Viruses|p__Lenarviricota|c__Leviviricetes|o__Norzivirales|f__Fiersviridae|g__Mucrahivirus|s__Mucrahivirus_geoenecus	partial	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/018/570/525/GCA_018570525.1_ASM1857052v1/GCA_018570525.1_ASM1857052v1_genomic.fna.gz
GCA_018570545.1_ASM1857054v1_genomic	mag	k__Viruses|p__Lenarviricota|c__Leviviricetes|o__Norzivirales|f__Atkinsviridae|g__Lobdovirus|s__Lobdovirus_chorovivens	partial	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/018/570/545/GCA_018570545.1_ASM1857054v1/GCA_018570545.1_ASM1857054v1_genomic.fna.gz
GCA_018570605.1_ASM1857060v1_genomic	mag	k__Viruses|p__Lenarviricota|c__Leviviricetes|o__Norzivirales|f__Fiersviridae|g__Luthavirus|s__Luthavirus_pedadaptatum	partial	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/018/570/605/GCA_018570605.1_ASM1857060v1/GCA_018570605.1_ASM1857060v1_genomic.fna.gz
GCA_018570615.1_ASM1857061v1_genomic	mag	k__Viruses|p__Lenarviricota|c__Leviviricetes|o__Norzivirales|f__Fiersviridae|g__Glyciruvirus|s__Glyciruvirus_geovicinum	partial	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/018/570/615/GCA_018570615.1_ASM1857061v1/GCA_018570615.1_ASM1857061v1_genomic.fna.gz
GCA_018570635.1_ASM1857063v1_genomic	mag	k__Viruses|p__Lenarviricota|c__Leviviricetes|o__Norzivirales|f__Fiersviridae|g__Dihsdivirus|s__Dihsdivirus_solenecus	partial	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/018/570/635/GCA_018570635.1_ASM1857063v1/GCA_018570635.1_ASM1857063v1_genomic.fna.gz
GCA_018570665.1_ASM1857066v1_genomic	mag	k__Viruses|p__Lenarviricota|c__Leviviricetes|o__Norzivirales|f__Fiersviridae|g__Trucevirus|s__Trucevirus_pedenecus	partial	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/018/570/665/GCA_018570665.1_ASM1857066v1/GCA_018570665.1_ASM1857066v1_genomic.fna.gz
GCA_018570685.1_ASM1857068v1_genomic	mag	k__Viruses|p__Lenarviricota|c__Leviviricetes|o__Norzivirales|f__Fiersviridae|g__Mihkrovirus|s__Mihkrovirus_pedovivens	partial	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/018/570/685/GCA_018570685.1_ASM1857068v1/GCA_018570685.1_ASM1857068v1_genomic.fna.gz
GCA_018570695.1_ASM1857069v1_genomic	mag	k__Viruses|p__Lenarviricota|c__Leviviricetes|o__Norzivirales|f__Atkinsviridae|g__Lobdovirus|s__Lobdovirus_chorovicinum	partial	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/018/570/695/GCA_018570695.1_ASM1857069v1/GCA_018570695.1_ASM1857069v1_genomic.fna.gz
GCA_018570705.1_ASM1857070v1_genomic	mag	k__Viruses|p__Lenarviricota|c__Leviviricetes|o__Norzivirales|f__Fiersviridae|g__Condavirus|s__Condavirus_arvicola	partial	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/018/570/705/GCA_018570705.1_ASM1857070v1/GCA_018570705.1_ASM1857070v1_genomic.fna.gz
GCA_018570735.1_ASM1857073v1_genomic	mag	k__Viruses|p__Lenarviricota|c__Leviviricetes|o__Norzivirales|f__Fiersviridae|g__Condavirus|s__Condavirus_arvivivens	partial	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/018/570/735/GCA_018570735.1_ASM1857073v1/GCA_018570735.1_ASM1857073v1_genomic.fna.gz
GCA_018570765.1_ASM1857076v1_genomic	mag	k__Viruses|p__Lenarviricota|c__Leviviricetes|o__Norzivirales|f__Fiersviridae|g__Andhasavirus|s__Andhasavirus_agrivivens	partial	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/018/570/765/GCA_018570765.1_ASM1857076v1/GCA_018570765.1_ASM1857076v1_genomic.fna.gz
GCA_018570775.1_ASM1857077v1_genomic	mag	k__Viruses|p__Lenarviricota|c__Leviviricetes|o__Norzivirales|f__Fiersviridae|g__Noehsivirus|s__Noehsivirus_tellurivicinum	partial	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/018/570/775/GCA_018570775.1_ASM1857077v1/GCA_018570775.1_ASM1857077v1_genomic.fna.gz
GCA_018570895.1_ASM1857089v1_genomic	mag	k__Viruses|p__Lenarviricota|c__Leviviricetes|o__Norzivirales|f__Atkinsviridae|g__Hysdruvirus|s__Hysdruvirus_tellurenecus	partial	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/018/570/895/GCA_018570895.1_ASM1857089v1/GCA_018570895.1_ASM1857089v1_genomic.fna.gz
GCA_018570915.1_ASM1857091v1_genomic	mag	k__Viruses|p__Lenarviricota|c__Leviviricetes|o__Norzivirales|f__Fiersviridae|g__Glyciruvirus|s__Glyciruvirus_geovivens	partial	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/018/570/915/GCA_018570915.1_ASM1857091v1/GCA_018570915.1_ASM1857091v1_genomic.fna.gz
GCA_018570945.1_ASM1857094v1_genomic	mag	k__Viruses|p__Lenarviricota|c__Leviviricetes|o__Norzivirales|f__Atkinsviridae|g__Moloevirus|s__Moloevirus_chthonenecus	partial	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/018/570/945/GCA_018570945.1_ASM1857094v1/GCA_018570945.1_ASM1857094v1_genomic.fna.gz
GCA_018570975.1_ASM1857097v1_genomic	mag	k__Viruses|p__Lenarviricota|c__Leviviricetes|o__Norzivirales|f__Fiersviridae|g__Psehatovirus|s__Psehatovirus_edaphadaptatum	partial	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/018/570/975/GCA_018570975.1_ASM1857097v1/GCA_018570975.1_ASM1857097v1_genomic.fna.gz
GCA_018570995.1_ASM1857099v1_genomic	mag	k__Viruses|p__Lenarviricota|c__Leviviricetes|o__Norzivirales|f__Atkinsviridae|g__Lehptevirus|s__Lehptevirus_chorohabitans	partial	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/018/570/995/GCA_018570995.1_ASM1857099v1/GCA_018570995.1_ASM1857099v1_genomic.fna.gz
GCA_018571025.1_ASM1857102v1_genomic	mag	k__Viruses|p__Lenarviricota|c__Leviviricetes|o__Norzivirales|f__Atkinsviridae|g__Hysdruvirus|s__Hysdruvirus_tellurihabitans	partial	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/018/571/025/GCA_018571025.1_ASM1857102v1/GCA_018571025.1_ASM1857102v1_genomic.fna.gz
GCA_018571065.1_ASM1857106v1_genomic	mag	k__Viruses|p__Lenarviricota|c__Leviviricetes|o__Norzivirales|f__Fiersviridae|g__Tehdravirus|s__Tehdravirus_arvivicinum	partial	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/018/571/065/GCA_018571065.1_ASM1857106v1/GCA_018571065.1_ASM1857106v1_genomic.fna.gz
